,151061,151101,151143,151161,151179,151188,151189,151190,151191,157208,157211,209148,209254,209255,67037,69402
slope,-0.0006903881234884557,-0.0014066308763675474,-0.0004973792120429116,-0.0009760930739818006,-0.0010094429288119774,-0.0014563957098437865,0.002181068060621204,0.0034534588263451503,-0.0007633943133127645,-0.0008293632156457791,-0.000644800139950587,-0.0009121615053413831,-0.0011020519758327997,-0.0006927857311331738,-0.0008030809149209446,-0.0013165873856012902
slope,-0.0013735627540016615,-0.0021189872441966756,-0.0011021259405306768,-0.0017024607093837599,-0.00169551342900724,-0.002133441444459611,0.0015630279293235017,0.0028612559823786147,-0.001439851249871676,-0.0014870021395932077,-0.0013408550048426753,-0.0016011691085138485,-0.0019004217123100111,-0.001316173795110702,-0.0014680296791102893,-0.0020260217523252093
slope,-0.0006696195922290173,-0.0013251726413718633,-0.00044287503219520756,-0.000963646535049062,-0.0009277639187478221,-0.0013731195178121555,0.002258442883772653,0.0035576712670930015,-0.0007374232072812078,-0.0008354689091469798,-0.0006272208241875979,-0.0008282187525423758,-0.001064201865556364,-0.0006304408329473347,-0.0007273442801552519,-0.001289568205674644
slope,-0.000988297799346906,-0.0017217659527788665,-0.000791831126145795,-0.0012560172602931949,-0.0013450271973554937,-0.0018008802253172448,0.001976415985925992,0.0032873302864122067,-0.0010348805795714188,-0.0010769945166946167,-0.0009907054676600757,-0.00115633869680522,-0.0014796013337971395,-0.0009412139070975211,-0.0010686902075248174,-0.0016300971686149155
slope,-0.0006446487966203197,-0.0014720894197842783,-0.0003859771583727891,-0.0010049956853167188,-0.0010038066642505817,-0.0015192959155486308,0.0022085156013486726,0.0034582816805587297,-0.0006851674688384025,-0.0007497543014419294,-0.0006014452540321014,-0.0008915452614114952,-0.0012451631220774515,-0.0006055001215558422,-0.0007686990811824231,-0.0013250583355414326
slope,-0.001000934444933791,-0.0016989939674920893,-0.0008296143403213301,-0.00130309780402374,-0.0013273175277187601,-0.001774006533268183,0.0019433903954398915,0.003271169073553598,-0.001051260374630257,-0.0011732615735133823,-0.0009914913196258572,-0.0011943118887937552,-0.0015017543532624183,-0.0009438833781619098,-0.0010583256272051222,-0.0016811753025298783
slope,-0.0010080192573859593,-0.001642477545022333,-0.0007481437004500046,-0.0012730945689644131,-0.0012984034344957303,-0.001693220249352728,0.001968654873849969,0.0034458899913904465,-0.0010054094734958476,-0.001113206280787357,-0.0010015502949697747,-0.001153209349225873,-0.0013998793792107784,-0.000916304101670236,-0.0010108936124047718,-0.001722143970459699
slope,-0.0008910693626878888,-0.0016461964051123663,-0.0006796030691795403,-0.001214786443214493,-0.001196006577453009,-0.0017062592050408314,0.0020695076158921822,0.0033536147990167074,-0.0009234954260494393,-0.0009549157999193203,-0.0008775476352552169,-0.001092115538209522,-0.001415774159109245,-0.0007868954995102873,-0.0009494886648254213,-0.0015764318696778901
slope,-0.0005585990150103702,-0.0013033258854391104,-0.0002938221465379787,-0.000888004646823654,-0.0009055937790166777,-0.0013508796602187002,0.002328587415093314,0.003543820252119298,-0.0006197615959708971,-0.0006886434890362833,-0.0005304719748019188,-0.0007854739669194491,-0.0010341670124049697,-0.0004932966843737747,-0.0007039031093760213,-0.0012098458878381372
