gwicid	date_measured	swl_mp	swl_ground	swl_elevation	temp_water	agency	method	remarks	dry	nonstatic
151061	1/14/2021 2:49:14 PM	37.06	33.56	3137.61		MCWQD	SOUNDER			
151061	2/25/2021 1:04:32 PM	38.1	34.6	3136.57		MCWQD	SOUNDER			
151061	3/18/2021 12:55:00 PM	38.19	34.69	3136.48		MCWQD	SOUNDER			
151061	5/4/2021 1:59:00 PM	33.1	29.6	3141.57		MCWQD	SOUNDER			
151061	6/29/2021 9:03:00 AM	29.02	25.52	3145.65		MCWQD	SOUNDER 			
151061	9/29/2021 1:08:00 PM	35.95	32.45	3138.72		MCWQD	SOUNDER 			
151061	10/28/2021 3:14:00 PM	36.68	33.18	3137.99		MCWQD	SOUNDER 			
151061	11/24/2021 12:45:00 PM	37.23	33.73	3137.44		MCWQD	SOUNDER			
151061	1/14/2022 1:49:00 PM	34.04	30.54	3140.63		MCWQD	SOUNDER 			
151061	2/18/2022 10:40:00 AM	36.67	33.17	3138		MCWQD	SOUNDER 			
151061	3/23/2022 12:04:00 PM	36.95	33.45	3137.72		MCWQD	SOUNDER 			
151061	4/7/2022 12:43:00 PM	34.62	31.12	3140.05		MCWQD	SOUNDER 			
151061	5/10/2022 9:46:00 AM	33.2	29.7	3141.47		MCWQD	SOUNDER 			
151061	6/6/2022 11:20:00 AM	29.87	26.37	3144.8		MCWQD	SOUNDER 			
151061	7/7/2022 2:59:00 PM	28.9	25.4	3145.77		MCWQD	SOUNDER 			
151061	8/10/2022 2:05:00 PM	32.92	29.42	3141.75		MCWQD	SOUNDER 			
151061	9/15/2022 11:28:00 AM	35.58	32.08	3139.09		MCWQD	SOUNDER 			
151061	11/16/2022 12:55:00 PM	36.67	33.17	3138		MCWQD	SOUNDER 			
151061	1/11/2023 9:31:02 PM	38.1	34.6	3136.57		MCWQD	SOUNDER 			
151061	2/7/2023 9:22:20 PM	38.6	35.1	3136.07		MCWQD	SOUNDER 			
151061	4/3/2023 7:42:24 PM	38.98	35.48	3135.69		MCWQD	SOUNDER 			
