gwicid	date_measured	swl_mp	swl_ground	swl_elevation	temp_water	logger_sc	logger_ph	agency	method	remarks	dry	nonstatic
151143	6/12/2008	20.53	17.55	3144.55				MCWQD	SOUNDER			
151143	7/1/2008	21.21	18.23	3143.87				MCWQD	SOUNDER			
151143	9/26/2008	26.92	23.94	3138.16				MCWQD	SOUNDER			
151143	11/14/2008	29.05	26.07	3136.03				MCWQD	SOUNDER			
151143	4/8/2009	30.69	27.71	3134.39				MCWQD	SOUNDER			
151143	6/3/2009	19.05	16.07	3146.03				MCWQD	SOUNDER			
151143	7/2/2009	21.55	18.57	3143.53				MCWQD	SOUNDER			
151143	10/23/2009	28.43	25.45	3136.65				MCWQD	SOUNDER			
151143	3/26/2010	32	29.02	3133.08				MCWQD	SOUNDER			
151143	6/25/2010	22.6	19.62	3142.48				MCWQD	SOUNDER			
151143	7/27/2010	24.97	21.99	3140.11				MCWQD	SOUNDER			
151143	10/14/2010	27.95	24.97	3137.13				MCWQD	SOUNDER			
151143	3/28/2011	31.18	28.2	3133.9				MCWQD	SOUNDER			
151143	6/15/2011	15.42	12.44	3149.66				MCWQD	SOUNDER			
151143	6/29/2011	16.62	13.64	3148.46				MCWQD	SOUNDER			
151143	11/9/2011	25.62	22.64	3139.46				MCWQD	SOUNDER			
151143	4/16/2012	24.42	21.44	3140.66				MCWQD	SOUNDER			
151143	5/31/2012	20.16	17.18	3144.92				MCWQD	SOUNDER			
151143	7/5/2012	20.89	17.91	3144.19				MCWQD	SOUNDER			
151143	10/31/2012	26.71	23.73	3138.37				MCWQD	SOUNDER			
151143	3/25/2013	29.63	26.65	3135.45				MCWQD	SOUNDER			
151143	5/22/2013	21.9	18.92	3143.18				MCWQD	SOUNDER			
151143	7/1/2013	22	19.02	3143.08				MCWQD	SOUNDER			
151143	10/25/2013	27.15	24.17	3137.93				MCWQD	SOUNDER			
151143	4/8/2014	28.1	25.12	3136.98				MCWQD	SOUNDER			
151143	6/4/2014	18.39	15.41	3146.69				MCWQD	SOUNDER			
151143	10/31/2014	25.81	22.83	3139.27				MCWQD	SOUNDER			
151143	3/24/2015	24.89	21.91	3140.19				MCWQD	SOUNDER			
151143	6/3/2015	21.56	18.58	3143.52				MCWQD	SOUNDER			
151143	9/28/2015	27.36	24.38	3137.72				MCWQD	SOUNDER			
151143	2/10/2016	29.8	26.82	3135.28				MCWQD	SOUNDER			
151143	4/5/2016	29.6	26.62	3135.48				MCWQD	SOUNDER			
151143	5/26/2016	22.16	19.18	3142.92				MCWQD	SOUNDER			
151143	9/23/2016	27.3	24.32	3137.78				MCWQD	SOUNDER			
151143	12/5/2016	27.95	24.97	3137.13				MCWQD	SOUNDER			
151143	3/28/2017	24.25	21.27	3140.83				MCWQD	SOUNDER			
151143	5/31/2017	19.26	16.28	3145.82				MCWQD	SOUNDER			
151143	9/27/2017	25.75	22.77	3139.33				MCWQD	SOUNDER			
151143	12/7/2017	27.52	24.54	3137.56				MCWQD	SOUNDER			
151143	4/12/2018	27.56	24.58	3137.52				MCWQD	SOUNDER			
151143	5/24/2018	15.74	12.76	3149.34				MCWQD	SOUNDER			
151143	8/28/2018	23.68	20.7	3141.4				MCWQD	SOUNDER			
151143	12/6/2018	26.54	23.56	3138.54				MCWQD	SOUNDER			
151143	4/8/2019	25.2	22.22	3139.88				MCWQD	SOUNDER			
151143	5/21/2019	18.74	15.76	3146.34				MCWQD	SOUNDER			
151143	9/24/2019	24.95	21.97	3140.13				MCWQD	SOUNDER			
151143	1/9/2020 9:39:00 PM	28.63	25.65	3136.45				MCWQD	SOUNDER			
151143	2/4/2020 9:55:00 PM	29.39	26.41	3135.69				MCWQD	SOUNDER			
151143	3/18/2020 9:36:00 PM	30.19	27.21	3134.89				MCWQD	SOUNDER			
151143	4/27/2020 12:28:00 PM	26.26	23.28	3138.82				MCWQD	SOUNDER			
151143	5/25/2020 12:44:00 PM	19.35	16.37	3145.73				MCWQD	SOUNDER			
151143	6/29/2020 9:00:00 AM	20.12	17.14	3144.96				MCWQD	SOUNDER			
151143	7/30/2020 4:14:00 PM	22.14	19.16	3142.94				MCWQD	SOUNDER			
151143	8/31/2020 11:05:00 AM	24.09	21.11	3140.99				MCWQD	SOUNDER			
151143	9/29/2020 12:53:00 PM	25.79	22.81	3139.29				MCWQD	SOUNDER			
151143	10/28/2020 1:42:00 PM	25.65	22.67	3139.43				MCWQD	SOUNDER			
151143	11/24/2020 3:37:00 PM	25.73	22.75	3139.35				MCWQD	SOUNDER			
151143	12/8/2020 9:54:00 AM	26.85	23.87	3138.23				MCWQD	SOUNDER			
151143	1/12/2021 3:28:50 PM	28.46	25.48	3136.62				MCWQD	SOUNDER			
151143	2/24/2021 4:42:12 PM	29.15	26.17	3135.93				MCWQD	SOUNDER			
151143	3/18/2021	29.49	26.51	3135.59				MCWQD	SOUNDER			
151143	5/4/2021 1:32:00 PM	24.32	21.34	3140.76				MCWQD	SOUNDER			
151143	6/29/2021 12:00:00 PM	21.33	18.35	3143.75				MCWQD	SOUNDER 			
151143	9/29/2021 3:04:00 PM	27.37	24.39	3137.71				MCWQD	SOUNDER 			
151143	10/28/2021 2:44:00 PM	28.03	25.05	3137.05				MCWQD	SOUNDER 			
151143	11/24/2021 3:12:00 PM	28.66	25.68	3136.42				MCWQD	SOUNDER			
151143	1/18/2022 2:26:00 PM	25.56	22.58	3139.52				MCWQD	SOUNDER 			
151143	2/16/2022 2:43:00 PM	28.18	25.2	3136.9				MCWQD	SOUNDER 			
151143	3/23/2022 11:31:00 AM	28.38	25.4	3136.7				MCWQD	SOUNDER 			
151143	4/7/2022 1:42:00 PM	26.06	23.08	3139.02				MCWQD	SOUNDER 			
151143	5/10/2022 9:30:00 AM	24.04	21.06	3141.04				MCWQD	SOUNDER 			
151143	6/6/2022 11:03:00 AM	21.28	18.3	3143.8				MCWQD	SOUNDER 			
151143	7/7/2022 2:39:00 PM	20.93	17.95	3144.15				MCWQD	SOUNDER 			
151143	8/10/2022 1:47:00 PM	24.8	21.82	3140.28				MCWQD	SOUNDER 			
151143	9/15/2022 11:13:00 AM	24.72	21.74	3140.36				MCWQD	SOUNDER 			
151143	11/21/2022 1:32:00 PM	28.45	25.47	3136.63				MCWQD	SOUNDER 			
151143	1/11/2023 9:11:32 PM	29.26	26.28	3135.82				MCWQD	SOUNDER 			
151143	2/7/2023 9:04:39 PM	29.87	26.89	3135.21				MCWQD	SOUNDER 			
151143	4/3/2023 9:14:47 PM	30.13	27.15	3134.95				MCWQD	SOUNDER 			
