gwicid	date_measured	swl_mp	swl_ground	swl_elevation	temp_water	logger_sc	logger_ph	agency	method	remarks	dry	nonstatic
69402	5/31/2017	50.37	50.37	3143.19				MCWQD	SOUNDER			
69402	9/26/2017	56.08	56.08	3137.48				MCWQD	SOUNDER			
69402	12/5/2017	57.15	57.15	3136.41				MCWQD	SOUNDER			
69402	4/12/2018	58.39	58.39	3135.17				MCWQD	SOUNDER			
69402	5/24/2018	46.56	46.56	3147				MCWQD	SOUNDER			
69402	8/28/2018	53.67	53.67	3139.89				MCWQD	SOUNDER			
69402	12/5/2018	55.83	55.83	3137.73				MCWQD	SOUNDER			
69402	4/4/2019	59.09	59.09	3134.47				MCWQD	SOUNDER	NEW HEIGHT OF WELL HEAD IS 25 3/8" (2.1145FT) ABOVE FORMER HEIGHT		
69402	5/23/2019	51.75	51.75	3141.81				MCWQD	SOUNDER			
69402	9/25/2019	56.7	56.7	3136.86				MCWQD	SOUNDER			
69402	1/10/2020 4:52:00 PM	60.55	60.55	3133.01				MCWQD	SOUNDER			
69402	2/7/2020 10:01:00 AM	61.44	61.44	3132.12				MCWQD	SOUNDER			
69402	3/19/2020 8:02:00 PM	62.22	62.22	3131.34				MCWQD	SOUNDER			
69402	4/27/2020 3:18:00 PM	61.11	61.11	3132.45				MCWQD	SOUNDER			
69402	5/27/2020 2:00:00 PM	54.16	54.16	3139.4				MCWQD	SOUNDER			
69402	6/29/2020 1:41:00 PM	51.78	51.78	3141.78				MCWQD	SOUNDER			
69402	7/31/2020 12:09:00 PM	53.77	53.77	3139.79				MCWQD	SOUNDER			
69402	8/31/2020 2:48:00 PM	57	57	3136.56				MCWQD	SOUNDER			
69402	9/29/2020 1:55:00 PM	58.36	58.36	3135.2				MCWQD	SOUNDER			
69402	10/31/2020 12:16:00 PM	58.55	58.55	3135.01				MCWQD	SOUNDER			
69402	11/23/2020 2:21:00 PM	58.62	58.62	3134.94				MCWQD	SOUNDER			
69402	12/8/2020 3:32:31 PM	58.88	58.88	3134.68				MCWQD	SOUNDER			
69402	1/13/2021 3:25:08 PM	60.65	60.65	3132.91				MCWQD	SOUNDER			
69402	2/25/2021 1:45:40 PM	61.93	61.93	3131.63				MCWQD	SOUNDER			
69402	3/15/2021 3:14:00 PM	62.1	62.1	3131.46				MCWQD	SOUNDER			
69402	5/4/2021 3:38:00 PM	59.57	59.57	3133.99				MCWQD	SOUNDER			
69402	6/29/2021 8:35:00 AM	53.92	53.92	3139.64				MCWQD	SOUNDER 			
69402	9/29/2021 3:46:00 PM	60.49	60.49	3133.07				MCWQD	SOUNDER 			
69402	10/29/2021 11:30:00 AM	61.05	61.05	3132.51				MCWQD	SOUNDER 			
69402	12/2/2021 10:01:00 AM	61.72	61.72	3131.84				MCWQD	SOUNDER			
69402	1/18/2022 4:38:00 PM	59.88	59.88	3133.68				MCWQD	SOUNDER 			
69402	2/18/2022 12:55:00 PM	60.59	60.59	3132.97				MCWQD	SOUNDER 			
69402	3/24/2022 12:34:00 PM	61.07	61.07	3132.49				MCWQD	SOUNDER 			
69402	4/4/2022 9:27:00 AM	60.54	60.54	3133.02				MCWQD	SOUNDER 			
69402	5/9/2022 3:30:00 PM	54.97	54.97	3138.59				MCWQD	SOUNDER 			
69402	6/7/2022 3:53:00 PM	55.7	55.7	3137.86				MCWQD	SOUNDER 			
69402	7/7/2022 12:09:00 PM	54.05	54.05	3139.51				MCWQD	SOUNDER 			
69402	8/11/2022 3:57:00 PM	56.82	56.82	3136.74				MCWQD	SOUNDER 			
69402	9/15/2022 3:22:00 PM	59.25	59.25	3134.31				MCWQD	SOUNDER 			
69402	11/15/2022 12:00:00 PM	60.94	60.94	3132.62				MCWQD	SOUNDER 			
69402	1/13/2023 10:11:36 PM	62.15	62.15	3131.41				MCWQD	SOUNDER 			
69402	2/8/2023 9:07:17 PM	62.78	62.78	3130.78				MCWQD	SOUNDER 			
69402	4/4/2023 9:26:30 PM	62.32	62.32	3131.24				MCWQD	SOUNDER 			
