gwicid	date_measured	swl_mp	swl_ground	swl_elevation	temp_water	agency	method	remarks	dry	nonstatic
157212	6/2/2009	82.9	82.88	3113.37		MCWQD	SOUNDER			
157212	7/2/2009	81.1	81.08	3115.17		MCWQD	SOUNDER			
157212	10/6/2009	82.52	82.5	3113.75		MCWQD	SOUNDER			
157212	3/25/2010	87.38	87.36	3108.89		MCWQD	SOUNDER			
157212	6/28/2010	84.02	84	3112.25		MCWQD	SOUNDER			
157212	7/27/2010	82.5	82.48	3113.77		MCWQD	SOUNDER			
157212	10/14/2010	83.79	83.77	3112.48		MCWQD	SOUNDER			
157212	3/24/2011	86.32	86.3	3109.95		MCWQD	SOUNDER			
157212	6/15/2011	79.97	79.95	3116.3		MCWQD	SOUNDER			
157212	7/1/2011	78.32	78.3	3117.95		MCWQD	SOUNDER			
157212	11/10/2011	80.3	80.28	3115.97		MCWQD	SOUNDER			
157212	4/18/2012	84	83.98	3112.27		MCWQD	SOUNDER			
157212	6/1/2012	80.12	80.1	3116.15		MCWQD	SOUNDER			
157212	7/3/2012	78.4	78.38	3117.87		MCWQD	SOUNDER			
157212	11/1/2012	82.03	82.01	3114.24		MCWQD	SOUNDER			
157212	3/27/2013	85.37	85.35	3110.9		MCWQD	SOUNDER			
157212	5/23/2013	84.26	84.24	3112.01		MCWQD	SOUNDER			
157212	7/3/2013	80.98	80.96	3115.29		MCWQD	SOUNDER			
157212	10/25/2013	83.4	83.38	3112.87		MCWQD	SOUNDER			
157212	4/10/2014	86.44	86.42	3109.83		MCWQD	SOUNDER			
157212	6/5/2014	81.85	81.83	3114.42		MCWQD	SOUNDER			
157212	11/3/2014	81.75	81.73	3114.52		MCWQD	SOUNDER			
157212	3/26/2015	83.39	83.37	3112.88		MCWQD	SOUNDER			
157212	6/4/2015	79.73	79.71	3116.54		MCWQD	SOUNDER			
157212	9/29/2015	84.12	84.1	3112.15		MCWQD	SOUNDER			
157212	2/11/2016	87	86.98	3109.27		MCWQD	SOUNDER			
157212	4/6/2016	87.23	87.21	3109.04		MCWQD	SOUNDER			
157212	5/27/2016	84.32	84.3	3111.95		MCWQD	SOUNDER			
157212	9/26/2016	83.55	83.53	3112.72		MCWQD	SOUNDER			
157212	12/5/2016	85.15	85.13	3111.12		MCWQD	SOUNDER			
157212	3/30/2017	85.04	85.02	3111.23		MCWQD	SOUNDER			
157212	6/2/2017	78.31	78.29	3117.96		MCWQD	SOUNDER			
157212	9/28/2017	80.08	80.06	3116.19		MCWQD	SOUNDER			
157212	12/7/2017	82.49	82.47	3113.78		MCWQD	SOUNDER			
157212	4/11/2018	83.72	83.7	3112.55		MCWQD	SOUNDER			
157212	5/24/2018	78.96	78.94	3117.31		MCWQD	SOUNDER			
157212	8/30/2018	78.39	78.37	3117.88		MCWQD	SOUNDER			
157212	12/5/2018	81.43	81.41	3114.84		MCWQD	SOUNDER			
157212	4/4/2019	83.78	83.76	3112.49		MCWQD	SOUNDER			
157212	5/21/2019	80.19	80.17	3116.08		MCWQD	SOUNDER			
157212	9/24/2019	79.84	79.82	3116.43		MCWQD	SOUNDER			
157212	1/10/2020 10:19:00 PM	82.32	82.3	3113.95		MCWQD	SOUNDER			
157212	2/4/2020 10:55:00 PM	82.85	82.83	3113.42		MCWQD	SOUNDER			
157212	3/19/2020 4:04:00 PM	83.67	83.65	3112.6		MCWQD	SOUNDER			
157212	4/27/2020 2:42:00 PM	83.32	83.3	3112.95		MCWQD	SOUNDER			
157212	5/27/2020 12:55:00 PM	81.18	81.16	3115.09		MCWQD	SOUNDER			
157212	6/25/2020 10:25:00 AM	79.52	79.5	3116.75		MCWQD	SOUNDER			
157212	7/29/2020 12:24:00 PM	79.38	79.36	3116.89		MCWQD	SOUNDER			
157212	8/27/2020 12:05:00 PM	80.2	80.18	3116.07		MCWQD	SOUNDER			
157212	9/29/2020 11:27:00 AM	81.03	81.01	3115.24		MCWQD	SOUNDER			
157212	10/31/2020 10:30:00 AM	81.94	81.92	3114.33		MCWQD	SOUNDER			
157212	11/25/2020 2:09:00 PM	82.22	82.2	3114.05		MCWQD	SOUNDER			
157212	12/7/2020 11:23:30 AM	82.43	82.41	3113.84		MCWQD	SOUNDER			
157212	1/14/2021 3:23:10 PM	83.27	83.25	3113		MCWQD	SOUNDER			
157212	2/25/2021 9:38:46 AM	83.81	83.79	3112.46		MCWQD	SOUNDER			
157212	3/16/2021 1:06:00 PM	84.17	84.15	3112.1		MCWQD	SOUNDER			
157212	5/4/2021 2:22:00 PM	83.93	83.91	3112.34		MCWQD	SOUNDER			
157212	5/25/2021 3:14:00 PM	82.57	82.55	3113.7		MCWQD	SOUNDER			
157212	6/30/2021 7:05:00 AM	81.06	81.04	3115.21		MCWQD	SOUNDER 			
157212	9/29/2021 1:26:00 PM	83.3	83.28	3112.97		MCWQD	SOUNDER 			
157212	10/29/2021 1:15:00 PM	84.05	84.03	3112.22		MCWQD	SOUNDER 			
157212	12/1/2021 2:52:00 PM	84.82	84.8	3111.45		MCWQD	SOUNDER			
157212	1/18/2022 9:32:00 AM	85.66	85.64	3110.61		MCWQD	SOUNDER 			
157212	2/16/2022 3:06:00 PM	85.92	85.9	3110.35		MCWQD	SOUNDER 			
157212	3/23/2022 2:10:00 PM	85.7	85.68	3110.57		MCWQD	SOUNDER 			
157212	4/7/2022 3:01:00 PM	25.67	25.65	3170.6		MCWQD				YES
157212	5/11/2022 12:26:00 PM	85.19	85.17	3111.08		MCWQD	SOUNDER 			
157212	6/8/2022 2:29:00 PM	83.07	83.05	3113.2		MCWQD	SOUNDER 			
157212	7/8/2022 2:17:00 PM	80.43	80.41	3115.84		MCWQD	SOUNDER 			
157212	8/11/2022 12:05:00 PM	80.83	80.81	3115.44		MCWQD	SOUNDER 			
157212	9/12/2022 4:48:00 PM	81.88	81.86	3114.39		MCWQD	SOUNDER 			
157212	11/18/2022 10:45:00 AM	84.17	84.15	3112.1		MCWQD	SOUNDER 			
157212	1/17/2023 6:13:06 PM	85.9	85.88	3110.37		MCWQD	SOUNDER 			
157212	2/13/2023 6:10:50 PM	86.06	86.04	3110.21		MCWQD	SOUNDER 			
157212	4/3/2023 2:36:24 PM	86.64	86.62	3109.63		MCWQD	SOUNDER 			
