gwicid	date_measured	swl_mp	swl_ground	swl_elevation	temp_water	logger_sc	logger_ph	agency	method	remarks	dry	nonstatic
157209	11/30/2004	13.63	13.63	3071.94				MCWQD	SOUNDER	 		
157209	5/12/2005	10.99	10.99	3074.58				MCWQD	SOUNDER	 		
157209	11/22/2005	13.65	13.65	3071.92				MCWQD	SOUNDER			
157209	3/27/2006	13.74	13.74	3071.83				MCWQD	SOUNDER			
157209	5/26/2006	8.17	8.17	3077.4				MCWQD	SOUNDER			
157209	7/19/2006	12.75	12.75	3072.82				MCWQD	SOUNDER			
157209	11/22/2006	12.75	12.75	3072.82				MCWQD	SOUNDER			
157209	4/6/2007	12.29	12.29	3073.28				MCWQD	SOUNDER			
157209	6/12/2007	9.55	9.55	3076.02				MCWQD	SOUNDER			
157209	7/9/2007	12.39	12.39	3073.18				MCWQD	SOUNDER			
157209	10/2/2007	13.57	13.57	3072				MCWQD	SOUNDER			
157209	4/7/2008	13.83	13.83	3071.74				MCWQD	SOUNDER			
157209	6/13/2008	8.53	8.53	3077.04				MCWQD	SOUNDER			
157209	6/25/2008	8.28	8.28	3077.29				MCWQD	SOUNDER			
157209	9/25/2008	13.13	13.13	3072.44				MCWQD	SOUNDER			
157209	11/18/2008	12.35	12.35	3073.22				MCWQD	SOUNDER			
157209	4/7/2009	12.98	12.98	3072.59				MCWQD	SOUNDER			
157209	6/2/2009	7.35	7.35	3078.22				MCWQD	SOUNDER			
157209	7/1/2009	10.03	10.03	3075.54				MCWQD	SOUNDER			
157209	10/6/2009	13.55	13.55	3072.02				MCWQD	SOUNDER			
157209	3/25/2010	13.8	13.8	3071.77				MCWQD	SOUNDER			
157209	6/25/2010	9.3	9.3	3076.27				MCWQD	SOUNDER			
157209	7/27/2010	12.69	12.69	3072.88				MCWQD	SOUNDER			
157209	10/14/2010	13.13	13.13	3072.44				MCWQD	SOUNDER			
157209	3/24/2011	12.9	12.9	3072.67				MCWQD	SOUNDER			
157209	6/14/2011	6.53	6.53	3079.04				MCWQD	SOUNDER			
157209	7/1/2011	7.29	7.29	3078.28				MCWQD	SOUNDER			
157209	11/9/2011	13.24	13.24	3072.33				MCWQD	SOUNDER			
157209	4/17/2012	11.36	11.36	3074.21				MCWQD	SOUNDER			
157209	6/1/2012	9.63	9.63	3075.94				MCWQD	SOUNDER			
157209	7/3/2012	10.3	10.3	3075.27				MCWQD	SOUNDER			
157209	10/31/2012	13.51	13.51	3072.06				MCWQD	SOUNDER			
157209	3/26/2013	13.51	13.51	3072.06				MCWQD	SOUNDER			
157209	5/23/2013	9.78	9.78	3075.79				MCWQD	SOUNDER			
157209	7/3/2013	11.57	11.57	3074				MCWQD	SOUNDER			
157209	10/25/2013	13.82	13.82	3071.75				MCWQD	SOUNDER			
157209	4/10/2014	12.35	12.35	3073.22				MCWQD	SOUNDER			
157209	6/5/2014	7.97	7.97	3077.6				MCWQD	SOUNDER			
157209	11/3/2014	13.33	13.33	3072.24				MCWQD	SOUNDER			
157209	3/26/2015	11.62	11.62	3073.95				MCWQD	SOUNDER			
157209	6/4/2015	9.8	9.8	3075.77				MCWQD	SOUNDER			
157209	9/29/2015	13.91	13.91	3071.66				MCWQD	SOUNDER			
157209	2/9/2016	13.99	13.99	3071.58				MCWQD	SOUNDER			
157209	4/6/2016	13.15	13.15	3072.42				MCWQD	SOUNDER			
157209	5/27/2016	10.45	10.45	3075.12				MCWQD	SOUNDER			
157209	9/26/2016	13.8	13.8	3071.77				MCWQD	SOUNDER			
157209	12/2/2016	13.55	13.55	3072.02				MCWQD	SOUNDER			
157209	3/29/2017	10.45	10.45	3075.12				MCWQD	SOUNDER			
157209	6/2/2017	8.31	8.31	3077.26				MCWQD	SOUNDER			
157209	9/28/2017	13.47	13.47	3072.1				MCWQD	SOUNDER			
157209	12/7/2017	13.01	13.01	3072.56				MCWQD	SOUNDER			
157209	4/10/2018	12.4	12.4	3073.17				MCWQD	SOUNDER			
157209	5/23/2018	6.53	6.53	3079.04				MCWQD	SOUNDER			
157209	8/30/2018	13.17	13.17	3072.4				MCWQD	SOUNDER			
157209	12/7/2018	13.43	13.43	3072.14				MCWQD	SOUNDER			
157209	4/4/2019	12.21	12.21	3073.36				MCWQD	SOUNDER			
157209	5/23/2019	8.39	8.39	3077.18				MCWQD	SOUNDER			
157209	9/26/2019	13.33	13.33	3072.24				MCWQD	SOUNDER			
157209	1/9/2020 5:11:00 PM	13.77	13.77	3071.8				MCWQD	SOUNDER			
157209	2/5/2020 5:45:00 PM	13.78	13.78	3071.79				MCWQD	SOUNDER			
157209	3/18/2020 5:14:00 PM	13.7	13.7	3071.87				MCWQD	SOUNDER			
157209	4/27/2020 10:38:00 AM	12.14	12.14	3073.43				MCWQD	SOUNDER			
157209	5/25/2020 11:44:00 AM	8.1	8.1	3077.47				MCWQD	SOUNDER			
157209	6/25/2020 12:29:00 PM	9.2	9.2	3076.37				MCWQD	SOUNDER			
157209	7/29/2020 11:25:00 AM	12.13	12.13	3073.44				MCWQD	SOUNDER			
157209	8/27/2020 10:57:00 AM	13.43	13.43	3072.14				MCWQD	SOUNDER			
157209	9/29/2020 10:26:00 AM	13.42	13.42	3072.15				MCWQD	SOUNDER			
157209	10/31/2020 9:08:00 AM	12.87	12.87	3072.7				MCWQD	SOUNDER			
157209	11/23/2020 10:23:00 AM	12.92	12.92	3072.65				MCWQD	SOUNDER			
157209	12/7/2020 1:32:02 PM	13.34	13.34	3072.23				MCWQD	SOUNDER			
157209	1/12/2021 12:16:55 PM	13.65	13.65	3071.92				MCWQD	SOUNDER			
157209	2/25/2021 11:31:23 AM	13.52	13.52	3072.05				MCWQD	SOUNDER			
157209	3/16/2021 10:38:00 AM	13.54	13.54	3072.03				MCWQD	SOUNDER			
157209	5/4/2021 11:27:00 AM	11	11	3074.57				MCWQD	SOUNDER			
157209	5/25/2021 2:00:00 PM	9.74	9.74	3075.83				MCWQD	SOUNDER			
157209	6/29/2021 8:17:00 AM	11.05	11.05	3074.52				MCWQD	SOUNDER 			
157209	10/1/2021 1:10:00 PM	13.8	13.8	3071.77				MCWQD	SOUNDER 			
157209	10/29/2021 3:19:00 PM	13.86	13.86	3071.71				MCWQD	SOUNDER 			
157209	11/24/2021 11:22:00 AM	13.61	13.61	3071.96				MCWQD	SOUNDER			
157209	1/18/2022 11:50:00 AM	13.92	13.92	3071.65				MCWQD	SOUNDER 			
157209	2/16/2022 12:17:00 PM	13.85	13.85	3071.72				MCWQD	SOUNDER 			
157209	3/23/2022 2:53:00 PM	13.22	13.22	3072.35				MCWQD	SOUNDER 			
157209	4/6/2022 12:46:00 PM	12.6	12.6	3072.97				MCWQD	SOUNDER 			
157209	5/10/2022 3:51:00 PM	11.3	11.3	3074.27				MCWQD	SOUNDER 			
157209	6/6/2022 1:46:00 PM	9.13	9.13	3076.44				MCWQD	SOUNDER 			
157209	7/8/2022 11:29:00 AM	10.52	10.52	3075.05				MCWQD	SOUNDER 			
157209	8/11/2022 10:56:00 AM	13.54	13.54	3072.03				MCWQD	SOUNDER 			
157209	9/20/2022 2:56:00 PM	13.93	13.93	3071.64				MCWQD	SOUNDER 			
157209	11/18/2022 2:14:00 PM	13.89	13.89	3071.68				MCWQD	SOUNDER 			
157209	1/17/2023 9:44:26 PM	14.05	14.05	3071.52				MCWQD	SOUNDER 			
157209	2/13/2023 7:54:57 PM	14.19	14.19	3071.38				MCWQD	SOUNDER 			
157209	4/3/2023 5:51:03 PM	13.91	13.91	3071.66				MCWQD	SOUNDER 			
